timestamp,frame,w,h,inter_ocular_px,scale_rel,eye_center_x,eye_center_y,face_center_x,face_center_y,offset_x_px,offset_y_px,offset_x_norm,offset_y_norm
1754900198.838957,72,640,480,198.394,1.0,536.405,284.609,536.444,281.442,-0.039,3.167,-0.000198,0.015965
1754900198.921647,73,640,480,199.146,1.0,505.212,256.729,507.51,254.221,-2.298,2.509,-0.011538,0.012597
1754900198.950851,74,640,480,193.63,1.0,436.292,216.719,438.671,214.374,-2.378,2.345,-0.012282,0.01211
1754900199.021596,75,640,480,190.011,1.0,416.737,197.065,417.912,193.447,-1.175,3.619,-0.006183,0.019045
1754900199.051144,76,640,480,189.983,1.0,392.821,179.327,393.737,175.777,-0.915,3.55,-0.004819,0.018683
1754900199.113631,77,640,480,187.956,1.0,387.0,164.818,387.874,160.644,-0.874,4.174,-0.004649,0.022206
1754900199.146776,78,640,480,188.025,1.0,375.948,151.854,376.994,147.849,-1.046,4.005,-0.005565,0.021302
1754900199.2150881,79,640,480,189.994,1.0,371.512,144.004,372.348,140.171,-0.836,3.833,-0.004402,0.020173
1754900199.248435,80,640,480,184.955,1.0,376.795,150.731,376.912,147.059,-0.117,3.672,-0.000632,0.019853
1754900199.286179,81,640,480,194.383,1.0,366.27,155.21,366.68,152.002,-0.41,3.208,-0.00211,0.016504
1754900199.351688,82,640,480,189.325,1.0,349.25,172.298,349.443,168.486,-0.193,3.812,-0.001021,0.020133
1754900199.3803258,83,640,480,186.941,1.0,347.377,195.747,346.95,191.078,0.427,4.669,0.002283,0.024977
1754900199.4517188,84,640,480,190.211,1.0,348.461,218.879,348.074,214.602,0.387,4.278,0.002033,0.022489
1754900199.479441,85,640,480,186.432,1.0,346.118,231.662,346.113,228.089,0.005,3.573,2.7e-05,0.019165
1754900199.550761,86,640,480,190.581,1.0,343.691,234.196,343.809,230.567,-0.118,3.629,-0.000619,0.019043
1754900199.577218,87,640,480,190.675,1.0,344.838,233.303,345.08,229.487,-0.242,3.817,-0.001268,0.020018
1754900199.648664,88,640,480,190.761,1.0,346.226,231.303,346.381,227.566,-0.155,3.737,-0.000815,0.01959
1754900199.676199,89,640,480,193.564,1.0,344.325,231.593,344.341,228.235,-0.016,3.358,-8.2e-05,0.017349
1754900199.740281,90,640,480,192.019,1.0,344.46,234.742,344.323,230.997,0.137,3.745,0.000715,0.019501
1754900199.780627,91,640,480,191.61,1.0,341.949,230.521,341.682,227.148,0.267,3.373,0.001391,0.017604
1754900199.851248,92,640,480,189.895,1.0,333.102,226.077,333.012,222.813,0.09,3.264,0.000473,0.01719
1754900199.875482,93,640,480,193.115,1.0,324.042,225.91,323.707,222.829,0.335,3.081,0.001733,0.015952
1754900199.911134,94,640,480,191.689,1.0,314.351,232.039,313.856,229.281,0.495,2.757,0.002583,0.014385
1754900199.975596,95,640,480,191.269,1.0,304.414,236.554,303.582,233.567,0.831,2.987,0.004347,0.015615
1754900200.0089002,96,640,480,188.971,1.0,292.023,238.826,291.217,235.945,0.807,2.881,0.004268,0.015244
1754900200.078193,97,640,480,189.455,1.0,284.57,241.89,283.658,238.936,0.912,2.954,0.004815,0.01559
1754900200.106176,98,640,480,190.276,1.0,280.741,248.028,279.648,244.932,1.093,3.096,0.005744,0.016272
1754900200.1748428,99,640,480,190.868,1.0,284.076,250.997,282.878,247.909,1.197,3.087,0.006273,0.016175
1754900200.2055738,100,640,480,187.596,1.0,286.372,254.954,285.144,252.113,1.229,2.841,0.006549,0.015146
1754900200.274216,101,640,480,185.524,1.0,281.332,233.993,279.942,231.272,1.39,2.722,0.007494,0.01467
1754900200.3048809,102,640,480,189.33,1.0,285.234,226.575,284.092,223.831,1.142,2.745,0.006034,0.014497
1754900200.377847,103,640,480,190.055,1.0,287.624,231.863,286.483,229.298,1.141,2.564,0.006005,0.013493
1754900200.402455,104,640,480,190.204,1.0,276.702,219.855,275.553,217.176,1.15,2.679,0.006045,0.014084
1754900200.471495,105,640,480,188.982,1.0,273.175,214.166,272.238,211.467,0.937,2.699,0.004959,0.014279
1754900200.5030751,106,640,480,190.493,1.0,275.92,210.676,274.956,208.263,0.964,2.412,0.00506,0.012664
1754900200.536708,107,640,480,187.293,1.0,280.755,201.197,279.812,198.564,0.943,2.633,0.005032,0.01406
1754900200.6049669,108,640,480,190.197,1.0,281.489,197.126,280.511,194.403,0.978,2.723,0.005142,0.014314
1754900200.6352909,109,640,480,189.509,1.0,277.295,201.583,276.26,198.724,1.035,2.86,0.005464,0.015091
1754900200.705055,110,640,480,190.31,1.0,274.209,207.146,272.604,204.395,1.605,2.752,0.008432,0.014458
1754900200.733949,111,640,480,191.386,1.0,275.468,210.702,273.542,207.885,1.927,2.818,0.010067,0.014722
1754900200.8024929,112,640,480,189.086,1.0,274.938,216.617,272.833,213.534,2.105,3.083,0.011132,0.016305
1754900200.832875,113,640,480,189.388,1.0,272.378,217.166,270.15,214.522,2.228,2.644,0.011763,0.013959
1754900200.900469,114,640,480,191.016,1.0,270.933,217.351,268.509,214.301,2.424,3.05,0.01269,0.015966
1754900200.9309309,115,640,480,190.36,1.0,268.617,215.776,266.318,212.883,2.299,2.894,0.012077,0.015202
1754900201.0020711,116,640,480,191.051,1.0,266.511,214.571,264.249,211.628,2.263,2.943,0.011843,0.015402
1754900201.0296938,117,640,480,190.701,1.0,264.836,214.218,262.824,211.147,2.012,3.072,0.01055,0.016107
1754900201.100825,118,640,480,191.047,1.0,263.317,217.382,261.268,214.436,2.048,2.946,0.010722,0.01542
1754900201.130025,119,640,480,194.465,1.0,261.323,217.091,259.485,213.931,1.839,3.16,0.009456,0.01625
1754900201.164633,120,640,480,195.036,1.0,257.672,215.161,256.058,212.252,1.614,2.909,0.008275,0.014917
1754900201.2314692,121,640,480,193.959,1.0,253.048,213.636,251.674,210.591,1.374,3.045,0.007083,0.015697
1754900201.2618911,122,640,480,192.551,1.0,248.142,213.204,247.108,210.191,1.035,3.012,0.005375,0.015643
1754900201.331821,123,640,480,191.247,1.0,242.871,217.04,241.886,214.276,0.985,2.764,0.005151,0.014455
1754900201.358616,124,640,480,193.414,1.0,240.016,220.803,239.26,217.99,0.756,2.813,0.003907,0.014544
1754900201.430043,125,640,480,194.011,1.0,238.047,224.108,237.413,221.247,0.634,2.862,0.003268,0.014749
1754900201.457325,126,640,480,195.28,1.0,240.178,232.254,239.407,228.928,0.771,3.325,0.003947,0.017028
1754900201.526788,127,640,480,195.319,1.0,246.377,236.042,245.86,232.656,0.517,3.385,0.002649,0.017331
1754900201.5602381,128,640,480,190.369,1.0,249.216,240.995,249.12,237.784,0.096,3.211,0.000505,0.016867
1754900201.6288562,129,640,480,189.639,1.0,249.195,239.137,249.718,235.87,-0.523,3.267,-0.002756,0.017227
1754900201.661601,130,640,480,189.514,1.0,248.463,234.462,249.513,230.835,-1.05,3.627,-0.00554,0.019136
1754900201.728008,131,640,480,190.096,1.0,255.487,230.584,256.466,227.376,-0.979,3.208,-0.005151,0.016877
1754900201.755701,132,640,480,190.314,1.0,265.006,229.744,265.989,226.715,-0.983,3.03,-0.005166,0.015919
1754900201.7900858,133,640,480,193.947,1.0,268.776,230.922,269.657,227.573,-0.881,3.349,-0.004541,0.017267
1754900201.86044,134,640,480,193.212,1.0,269.173,228.675,270.293,225.153,-1.12,3.522,-0.005795,0.018231
1754900201.8880808,135,640,480,193.719,1.0,271.12,226.565,272.278,222.911,-1.158,3.653,-0.005978,0.018858
1754900201.958612,136,640,480,195.639,1.0,273.241,224.944,274.422,221.577,-1.181,3.367,-0.006035,0.017211
1754900201.989099,137,640,480,195.665,1.0,274.737,223.607,275.745,220.177,-1.008,3.43,-0.005152,0.017532
1754900202.057329,138,640,480,196.46,1.0,275.566,222.926,276.641,219.295,-1.075,3.631,-0.005474,0.018484
1754900202.086601,139,640,480,194.181,1.0,275.011,221.801,276.005,218.38,-0.994,3.421,-0.005117,0.017619
1754900202.156778,140,640,480,193.886,1.0,273.555,220.841,274.627,217.645,-1.072,3.195,-0.005527,0.016481
1754900202.1866891,141,640,480,196.43,1.0,271.741,219.813,272.653,216.428,-0.912,3.385,-0.004642,0.017234
1754900202.254528,142,640,480,194.437,1.0,268.962,218.062,269.867,214.625,-0.905,3.437,-0.004653,0.017676
1754900202.28419,143,640,480,192.894,1.0,269.941,216.563,270.949,213.156,-1.008,3.408,-0.005226,0.017667
1754900202.3536031,144,640,480,193.428,1.0,269.088,213.488,269.94,209.87,-0.852,3.618,-0.004403,0.018707
1754900202.3831959,145,640,480,194.552,1.0,268.502,211.509,269.509,207.954,-1.006,3.555,-0.005171,0.018274
1754900202.4176881,146,640,480,193.452,1.0,268.989,209.292,269.893,205.628,-0.904,3.665,-0.004674,0.018945
1754900202.487357,147,640,480,195.105,1.0,267.802,207.753,268.822,204.06,-1.02,3.694,-0.005228,0.018932
1754900202.513164,148,640,480,193.61,1.0,265.942,206.86,266.894,203.352,-0.952,3.508,-0.00492,0.018117
1754900202.586294,149,640,480,192.327,1.0,267.537,206.654,268.465,203.213,-0.928,3.441,-0.004823,0.017891
1754900202.6149518,150,640,480,194.603,1.0,268.138,205.572,269.078,201.946,-0.94,3.626,-0.004832,0.018631
1754900202.6863098,151,640,480,194.98,1.0,269.319,204.477,270.206,200.96,-0.887,3.517,-0.004549,0.018037
1754900202.713483,152,640,480,193.812,1.0,269.922,203.424,270.833,199.843,-0.911,3.581,-0.0047,0.018478
1754900202.783319,153,640,480,193.4,1.0,269.975,202.654,270.911,199.076,-0.936,3.578,-0.004838,0.018499
1754900202.8125079,154,640,480,194.637,1.0,269.86,202.386,270.957,198.805,-1.098,3.581,-0.005641,0.018397
1754900202.884444,155,640,480,193.568,1.0,270.357,202.673,271.384,199.255,-1.027,3.418,-0.005304,0.017656
1754900202.910763,156,640,480,194.502,1.0,272.025,203.699,272.885,200.289,-0.86,3.41,-0.004423,0.017533
1754900202.98123,157,640,480,194.806,1.0,271.406,203.28,272.485,199.804,-1.079,3.476,-0.00554,0.017842
1754900203.010709,158,640,480,192.705,1.0,272.597,203.014,273.634,199.681,-1.037,3.333,-0.005382,0.017297
1754900203.044157,159,640,480,193.789,1.0,271.094,202.79,272.118,199.39,-1.023,3.4,-0.00528,0.017544
1754900203.1144042,160,640,480,194.255,1.0,270.513,202.676,271.555,199.291,-1.042,3.385,-0.005364,0.017426
1754900203.143528,161,640,480,194.713,1.0,271.339,203.552,272.174,200.224,-0.835,3.327,-0.004291,0.017089
1754900203.2131798,162,640,480,195.732,1.0,270.65,203.72,271.679,200.143,-1.028,3.577,-0.005254,0.018274
1754900203.240475,163,640,480,193.828,1.0,270.649,203.863,271.688,200.717,-1.039,3.145,-0.00536,0.016227
1754900203.31014,164,640,480,194.928,1.0,270.057,204.277,271.125,200.784,-1.068,3.493,-0.00548,0.017922
1754900203.340759,165,640,480,193.497,1.0,270.016,204.38,271.032,200.922,-1.016,3.458,-0.00525,0.01787
1754900203.4118621,166,640,480,194.86,1.0,270.182,203.637,271.141,200.373,-0.958,3.264,-0.004918,0.016752
1754900203.43962,167,640,480,194.618,1.0,270.039,203.735,270.994,200.184,-0.955,3.551,-0.004907,0.018247
1754900203.503121,168,640,480,195.194,1.0,270.152,203.624,271.027,200.12,-0.876,3.504,-0.004487,0.017953
1754900203.5354729,169,640,480,193.004,1.0,270.267,203.377,271.03,199.919,-0.763,3.458,-0.003951,0.017915
1754900203.6040268,170,640,480,192.771,1.0,270.432,202.534,271.272,198.899,-0.839,3.635,-0.004354,0.018857
1754900203.636263,171,640,480,193.33,1.0,269.905,202.269,270.783,198.825,-0.878,3.444,-0.004543,0.017813
1754900203.671047,172,640,480,193.441,1.0,270.15,201.46,270.984,197.909,-0.834,3.551,-0.004311,0.018358
1754900203.7414122,173,640,480,193.792,1.0,270.312,201.409,271.197,197.87,-0.886,3.538,-0.00457,0.018259
1754900203.768699,174,640,480,193.355,1.0,270.912,200.578,271.667,197.064,-0.755,3.514,-0.003904,0.018174
1754900203.8436108,175,640,480,193.89,1.0,273.592,198.107,274.281,194.716,-0.689,3.392,-0.003555,0.017492
1754900203.8669178,176,640,480,191.956,1.0,278.568,195.072,279.166,191.882,-0.598,3.189,-0.003114,0.016614
1754900203.938146,177,640,480,192.497,1.0,286.751,194.926,287.312,191.501,-0.56,3.425,-0.00291,0.017791
1754900203.967718,178,640,480,193.645,1.0,308.366,207.639,308.294,203.471,0.072,4.168,0.000372,0.021526
1754900204.0387042,179,640,480,191.923,1.0,316.775,222.618,317.046,218.913,-0.271,3.705,-0.001411,0.019302
1754900204.065359,180,640,480,187.727,1.0,318.139,232.184,318.708,228.296,-0.569,3.888,-0.003033,0.02071
1754900204.1366038,181,640,480,191.424,1.0,311.949,245.345,313.087,241.357,-1.138,3.989,-0.005945,0.020836
1754900204.167525,182,640,480,197.116,1.0,297.451,248.183,299.13,244.117,-1.68,4.066,-0.00852,0.020626
1754900204.2333891,183,640,480,199.224,1.0,289.395,250.1,291.105,245.837,-1.71,4.262,-0.008583,0.021395
1754900204.263968,184,640,480,198.365,1.0,285.482,252.712,286.861,248.376,-1.379,4.336,-0.006952,0.021856
1754900204.299061,185,640,480,198.691,1.0,284.412,257.951,285.939,253.522,-1.528,4.429,-0.007688,0.022289
1754900204.366305,186,640,480,201.982,1.0,281.26,260.343,282.988,255.61,-1.728,4.733,-0.008555,0.023431
1754900204.39695,187,640,480,200.059,1.0,281.184,262.161,282.714,257.406,-1.531,4.755,-0.007652,0.02377
1754900204.467983,188,640,480,198.966,1.0,280.601,263.266,282.201,258.527,-1.601,4.74,-0.008045,0.023821
1754900204.497105,189,640,480,202.815,1.0,279.147,263.064,280.682,258.143,-1.535,4.921,-0.007568,0.024266
1754900204.5668201,190,640,480,202.729,1.0,275.243,261.888,276.936,257.469,-1.693,4.418,-0.00835,0.021795
1754900204.5941,191,640,480,203.565,1.0,273.699,262.206,275.238,257.502,-1.539,4.704,-0.007559,0.023107
1754900204.663409,192,640,480,199.745,1.0,274.857,263.027,276.526,258.26,-1.669,4.767,-0.008354,0.023867
1754900204.694556,193,640,480,200.625,1.0,277.87,263.048,279.465,258.357,-1.595,4.69,-0.007948,0.023379
1754900204.76415,194,640,480,200.19,1.0,279.485,262.503,281.184,257.924,-1.698,4.579,-0.008483,0.022872
1754900204.791593,195,640,480,200.541,1.0,280.164,263.408,281.777,258.461,-1.613,4.948,-0.008043,0.024671
1754900204.860352,196,640,480,199.121,1.0,277.903,261.785,279.331,256.981,-1.428,4.805,-0.007171,0.02413
1754900204.8931599,197,640,480,199.662,1.0,278.089,260.603,279.538,255.813,-1.449,4.79,-0.007256,0.023991
1754900204.962631,198,640,480,198.038,1.0,280.494,261.438,282.415,255.851,-1.92,5.587,-0.009697,0.02821
1754900204.9901938,199,640,480,200.535,1.0,278.799,268.141,280.745,261.798,-1.946,6.344,-0.009706,0.031635
1754900205.023492,200,640,480,213.799,1.0,285.654,257.724,285.456,252.821,0.199,4.904,0.00093,0.022935
1754900205.094992,201,640,480,178.873,1.0,297.269,261.152,295.029,255.53,2.239,5.622,0.012518,0.031428
1754900205.123044,202,640,480,197.893,1.0,280.856,256.338,280.228,251.469,0.628,4.869,0.003174,0.024605
1754900205.192939,203,640,480,201.031,1.0,276.843,255.349,276.761,249.823,0.082,5.527,0.000408,0.027492
1754900205.2221298,204,640,480,200.095,1.0,275.096,256.689,275.164,251.144,-0.068,5.545,-0.000339,0.027712
1754900205.2916968,205,640,480,205.22,1.0,271.173,255.958,271.057,250.391,0.116,5.566,0.000567,0.027123
1754900205.3208928,206,640,480,204.471,1.0,269.478,254.698,269.422,249.316,0.056,5.382,0.000274,0.02632
1754900205.3884318,207,640,480,206.692,1.0,267.643,254.191,267.551,248.898,0.092,5.293,0.000443,0.025609
1754900205.419553,208,640,480,206.02,1.0,264.384,253.419,264.113,248.595,0.271,4.824,0.001314,0.023415
1754900205.4892852,209,640,480,208.477,1.0,262.765,253.683,262.551,248.695,0.214,4.988,0.001026,0.023927
1754900205.518729,210,640,480,207.36,1.0,262.004,251.92,261.975,246.908,0.029,5.012,0.00014,0.024171
1754900205.587921,211,640,480,204.061,1.0,262.138,249.618,262.401,244.871,-0.263,4.747,-0.001287,0.023262
1754900205.61691,212,640,480,207.348,1.0,261.913,247.735,261.85,242.528,0.062,5.208,0.000301,0.025116
1754900205.651572,213,640,480,206.086,1.0,263.252,247.29,263.108,241.952,0.144,5.337,0.000701,0.025899
1754900205.71843,214,640,480,208.045,1.0,263.655,246.197,263.363,240.863,0.291,5.334,0.0014,0.025639
1754900205.7503722,215,640,480,210.537,1.0,263.544,245.306,263.514,240.108,0.03,5.199,0.00014,0.024693
1754900205.82068,216,640,480,204.57,1.0,264.607,244.198,265.012,239.076,-0.404,5.121,-0.001977,0.025035
1754900205.848356,217,640,480,205.668,1.0,265.391,244.163,265.626,239.207,-0.235,4.956,-0.001142,0.024096
1754900205.9192698,218,640,480,202.714,1.0,266.076,243.102,266.68,238.179,-0.605,4.923,-0.002983,0.024287
1754900205.949373,219,640,480,203.084,1.0,265.013,242.662,265.555,237.798,-0.541,4.864,-0.002666,0.023951
1754900206.015987,220,640,480,202.087,1.0,266.568,243.065,267.194,238.324,-0.626,4.741,-0.0031,0.023461
1754900206.048613,221,640,480,203.373,1.0,264.245,240.762,264.825,236.208,-0.58,4.554,-0.002851,0.022394
1754900206.112513,222,640,480,205.046,1.0,262.103,238.425,262.578,233.512,-0.476,4.913,-0.002319,0.023959
1754900206.143601,223,640,480,207.512,1.0,258.67,235.599,259.308,230.681,-0.638,4.918,-0.003075,0.023698
1754900206.2105951,224,640,480,208.314,1.0,255.054,233.616,255.751,228.461,-0.697,5.155,-0.003344,0.024748
1754900206.241565,225,640,480,208.934,1.0,252.897,233.461,253.292,228.654,-0.396,4.807,-0.001893,0.023008
1754900206.2759612,226,640,480,206.485,1.0,250.836,232.237,251.313,227.462,-0.477,4.775,-0.002312,0.023127
1754900206.340163,227,640,480,207.416,1.0,248.671,231.271,249.223,226.352,-0.553,4.919,-0.002665,0.023716
1754900206.444961,228,640,480,203.661,1.0,249.109,232.24,249.641,227.29,-0.532,4.95,-0.00261,0.024303
1754900206.479091,229,640,480,206.798,1.0,247.296,232.65,247.926,227.596,-0.63,5.054,-0.003046,0.024441
1754900206.54095,230,640,480,206.898,1.0,244.483,233.473,245.148,228.278,-0.666,5.195,-0.003218,0.025109
1754900206.576857,231,640,480,207.65,1.0,240.604,232.451,241.358,227.498,-0.754,4.953,-0.003631,0.023853
1754900206.640241,232,640,480,207.031,1.0,236.78,231.529,237.519,226.769,-0.739,4.76,-0.003569,0.022993
1754900206.680189,233,640,480,203.024,1.0,235.326,232.732,236.25,228.588,-0.924,4.144,-0.004551,0.020411
1754900206.7401888,234,640,480,202.468,1.0,229.409,229.126,230.534,225.639,-1.125,3.487,-0.005555,0.017222
1754900206.770062,235,640,480,199.667,1.0,221.124,223.225,222.808,219.83,-1.684,3.394,-0.008434,0.017
1754900206.84388,236,640,480,197.319,1.0,204.709,212.916,206.906,209.288,-2.197,3.628,-0.011136,0.018387
1754900206.8691268,237,640,480,195.982,1.0,187.575,205.721,191.013,202.129,-3.438,3.593,-0.017541,0.018332
1754900206.903887,238,640,480,188.45,1.0,174.119,200.12,178.492,196.093,-4.373,4.027,-0.023204,0.02137
1754900206.969898,239,640,480,183.445,1.0,161.222,194.345,165.907,189.948,-4.685,4.397,-0.025539,0.02397
1754900207.001368,240,640,480,177.791,1.0,157.625,191.744,162.708,187.317,-5.084,4.427,-0.028593,0.024902
1754900207.0713952,241,640,480,177.087,1.0,155.099,191.106,160.319,186.663,-5.22,4.444,-0.029476,0.025093
1754900207.1022642,242,640,480,177.053,1.0,154.812,190.199,160.154,185.733,-5.341,4.466,-0.030168,0.025226
1754900207.169783,243,640,480,180.262,1.0,157.286,191.526,162.779,187.116,-5.493,4.41,-0.030473,0.024465
1754900207.201449,244,640,480,181.136,1.0,157.097,194.422,162.399,189.938,-5.303,4.484,-0.029275,0.024754
1754900207.266578,245,640,480,179.184,1.0,153.898,194.743,158.946,190.144,-5.049,4.6,-0.028176,0.02567
1754900207.299859,246,640,480,183.234,1.0,152.612,195.68,157.712,191.299,-5.1,4.38,-0.027835,0.023906
1754900207.364556,247,640,480,179.892,1.0,152.189,197.694,157.424,193.422,-5.234,4.272,-0.029097,0.023748
1754900207.396327,248,640,480,183.532,1.0,150.693,200.21,155.863,195.904,-5.17,4.306,-0.028169,0.023463
1754900207.46211,249,640,480,181.879,1.0,149.571,199.325,154.843,195.126,-5.272,4.199,-0.028985,0.023086
1754900207.4958432,250,640,480,181.442,1.0,147.947,200.007,152.975,195.721,-5.028,4.286,-0.027711,0.023624
1754900207.528587,251,640,480,181.453,1.0,148.49,201.284,153.429,196.826,-4.94,4.457,-0.027223,0.024564
1754900207.594804,252,640,480,184.231,1.0,152.534,200.834,157.153,196.425,-4.62,4.409,-0.025075,0.023933
1754900207.628541,253,640,480,190.327,1.0,160.532,200.71,164.551,196.693,-4.02,4.017,-0.021121,0.021104
1754900207.693578,254,640,480,197.841,1.0,176.985,195.42,179.433,191.443,-2.448,3.977,-0.012371,0.020102
1754900207.7271419,255,640,480,199.03,1.0,196.139,186.693,197.129,182.666,-0.99,4.027,-0.004973,0.020234
1754900207.792097,256,640,480,194.816,1.0,208.399,175.258,207.991,171.662,0.408,3.596,0.002095,0.018457
1754900207.84042,257,640,480,196.57,1.0,213.731,165.174,212.384,161.254,1.346,3.92,0.006848,0.019941
1754900207.897197,258,640,480,197.206,1.0,214.862,161.234,213.086,157.561,1.776,3.674,0.009008,0.018629
1754900207.926056,259,640,480,192.279,1.0,216.181,166.962,214.425,163.467,1.756,3.495,0.009133,0.018177
1754900207.9969752,260,640,480,197.676,1.0,212.591,173.689,211.224,170.374,1.367,3.315,0.006915,0.016771
1754900208.026091,261,640,480,195.592,1.0,204.887,178.737,204.006,175.783,0.881,2.954,0.004506,0.015102
1754900208.096908,262,640,480,194.021,1.0,196.72,186.25,196.088,182.971,0.633,3.279,0.003262,0.016901
1754900208.124524,263,640,480,197.29,1.0,186.655,191.038,186.715,187.511,-0.061,3.527,-0.000307,0.017878
1754900208.159002,264,640,480,201.301,1.0,171.239,188.614,171.873,184.164,-0.634,4.451,-0.00315,0.022109
1754900208.228956,265,640,480,199.231,1.0,164.828,187.901,165.526,183.627,-0.698,4.274,-0.003505,0.021454
1754900208.256535,266,640,480,198.663,1.0,164.703,191.545,165.336,187.326,-0.633,4.219,-0.003187,0.021239
1754900208.327005,267,640,480,199.216,1.0,156.795,191.708,157.913,187.392,-1.118,4.316,-0.005614,0.021665
1754900208.356582,268,640,480,197.826,1.0,155.859,189.035,156.944,184.738,-1.086,4.297,-0.005487,0.021721
1754900208.4190578,269,640,480,199.115,1.0,158.293,184.171,159.258,179.955,-0.966,4.216,-0.00485,0.021175
1754900208.453582,270,640,480,197.03,1.0,159.967,177.803,160.937,173.522,-0.969,4.281,-0.004919,0.02173
1754900208.518545,271,640,480,196.62,1.0,162.782,169.781,163.692,165.325,-0.91,4.457,-0.004628,0.022666
1754900208.551987,272,640,480,198.935,1.0,165.572,161.409,166.629,157.105,-1.058,4.303,-0.005316,0.021632
1754900208.617086,273,640,480,199.168,1.0,175.443,159.044,176.169,154.166,-0.726,4.878,-0.003645,0.024491
1754900208.6508238,274,640,480,200.196,1.0,183.924,159.177,184.689,154.272,-0.765,4.905,-0.00382,0.0245
1754900208.720103,275,640,480,198.659,1.0,194.038,161.642,194.674,156.643,-0.636,4.998,-0.0032,0.02516
1754900208.7533581,276,640,480,198.614,1.0,199.661,164.537,200.517,159.636,-0.857,4.902,-0.004313,0.024679
1754900208.7866318,277,640,480,201.692,1.0,198.698,167.562,199.533,162.348,-0.835,5.214,-0.00414,0.025852
1754900208.85367,278,640,480,196.429,1.0,201.022,171.342,201.915,166.304,-0.893,5.039,-0.004547,0.025651
1754900208.885719,279,640,480,200.0,1.0,199.644,176.952,200.421,171.812,-0.777,5.14,-0.003887,0.025698
1754900208.954056,280,640,480,201.367,1.0,204.99,186.162,205.729,180.598,-0.739,5.565,-0.003671,0.027634
1754900208.983588,281,640,480,201.17,1.0,213.155,199.616,213.709,194.123,-0.553,5.493,-0.002751,0.027304
1754900209.054445,282,640,480,201.997,1.0,230.074,214.144,230.947,210.098,-0.873,4.047,-0.00432,0.020034
1754900209.0822,283,640,480,201.962,1.0,248.573,224.219,249.375,219.646,-0.801,4.573,-0.003968,0.022642
1754900209.1535091,284,640,480,194.376,1.0,257.869,227.483,258.47,223.36,-0.601,4.124,-0.003093,0.021216
1754900209.1807842,285,640,480,195.091,1.0,261.856,226.944,262.677,222.508,-0.821,4.436,-0.004208,0.022739
1754900209.250716,286,640,480,197.703,1.0,256.035,225.486,257.315,221.037,-1.28,4.449,-0.006473,0.022506
1754900209.2848032,287,640,480,198.639,1.0,246.806,221.606,248.074,217.075,-1.268,4.531,-0.006381,0.02281
1754900209.350411,288,640,480,199.026,1.0,235.525,217.469,236.962,213.049,-1.437,4.42,-0.007222,0.022206
1754900209.37934,289,640,480,199.285,1.0,226.347,215.231,227.744,210.522,-1.397,4.709,-0.007012,0.023628
1754900209.4153202,290,640,480,202.214,1.0,222.246,214.824,223.129,210.174,-0.883,4.65,-0.004364,0.022995
1754900209.4833431,291,640,480,195.94,1.0,222.642,215.397,223.593,210.74,-0.952,4.657,-0.004857,0.023766
1754900209.51268,292,640,480,197.444,1.0,220.876,215.759,221.956,211.014,-1.081,4.745,-0.005473,0.024032
1754900209.582685,293,640,480,199.198,1.0,218.945,215.759,219.883,210.937,-0.938,4.822,-0.004711,0.024207
1754900209.613041,294,640,480,196.321,1.0,218.8,214.393,219.776,209.614,-0.977,4.779,-0.004974,0.024343
1754900209.681252,295,640,480,196.968,1.0,218.991,214.56,219.989,209.765,-0.998,4.795,-0.005064,0.024343
1754900209.709878,296,640,480,194.85,1.0,220.071,215.428,220.939,210.683,-0.868,4.744,-0.004454,0.024348
1754900209.7797859,297,640,480,195.888,1.0,220.776,215.014,221.593,210.37,-0.817,4.643,-0.004172,0.023703
1754900209.8087978,298,640,480,197.345,1.0,220.204,214.989,220.987,210.256,-0.782,4.732,-0.003964,0.02398
1754900209.878193,299,640,480,196.797,1.0,218.251,213.607,219.024,209.175,-0.773,4.433,-0.003929,0.022524
1754900209.906763,300,640,480,198.455,1.0,216.598,211.375,217.161,207.14,-0.563,4.236,-0.002834,0.021343
1754900209.976466,301,640,480,196.534,1.0,217.477,209.511,217.768,205.418,-0.291,4.093,-0.001481,0.020824
1754900210.005328,302,640,480,197.609,1.0,218.864,207.721,218.847,203.637,0.017,4.084,8.7e-05,0.020668
1754900210.0403259,303,640,480,197.966,1.0,221.984,204.991,221.606,201.013,0.378,3.978,0.001908,0.020094
1754900210.110039,304,640,480,199.052,1.0,225.484,202.116,224.804,198.458,0.681,3.658,0.00342,0.018375
1754900210.139453,305,640,480,198.813,1.0,228.172,198.075,227.226,194.469,0.946,3.606,0.004758,0.018139
1754900210.206636,306,640,480,198.451,1.0,229.093,194.745,228.051,191.36,1.042,3.386,0.005252,0.01706
1754900210.237499,307,640,480,196.384,1.0,228.776,191.137,227.789,187.927,0.987,3.21,0.005026,0.016345
1754900210.307466,308,640,480,198.252,1.0,228.178,188.931,227.076,185.814,1.102,3.117,0.005558,0.015724
1754900210.335923,309,640,480,197.368,1.0,227.765,187.128,226.524,184.278,1.24,2.85,0.006285,0.014438
1754900210.405715,310,640,480,196.658,1.0,228.049,185.612,226.722,182.854,1.327,2.757,0.006748,0.014022
1754900210.4349551,311,640,480,196.124,1.0,228.005,184.538,226.83,181.635,1.175,2.903,0.005994,0.014803
1754900210.5059772,312,640,480,197.334,1.0,227.999,183.395,226.799,180.552,1.2,2.843,0.006082,0.014407
